caldt,sprtrn
10/26/2017,0.001271
10/27/2017,0.008073
10/30/2017,-0.003192
10/31/2017,0.000944
11/01/2017,0.001592
11/02/2017,0.000190
11/03/2017,0.003097
11/06/2017,0.001271
11/07/2017,-0.000189
11/08/2017,0.001444
11/09/2017,-0.003762
11/10/2017,-0.000898
11/13/2017,0.000984
11/14/2017,-0.002310
11/15/2017,-0.005526
11/16/2017,0.008196
11/17/2017,-0.002626
11/20/2017,0.001276
11/21/2017,0.006541
11/22/2017,-0.000750
11/24/2017,0.002056
11/27/2017,-0.000384
11/28/2017,0.009848
11/29/2017,-0.000369
11/30/2017,0.008191
12/01/2017,-0.002024
12/04/2017,-0.001052
12/05/2017,-0.003739
12/06/2017,-0.000114
12/07/2017,0.002932
12/08/2017,0.005506
12/11/2017,0.003202
12/12/2017,0.001549
12/13/2017,-0.000473
12/14/2017,-0.004071
12/15/2017,0.008974
12/18/2017,0.005363
12/19/2017,-0.003230
12/20/2017,-0.000828
12/21/2017,0.001986
12/22/2017,-0.000458
12/26/2017,-0.001058
12/27/2017,0.000791
12/28/2017,0.001834
12/29/2017,-0.005183
01/02/2018,0.008303
01/03/2018,0.006399
01/04/2018,0.004029
01/05/2018,0.007034
01/08/2018,0.001662
01/09/2018,0.001303
01/10/2018,-0.001112
01/11/2018,0.007034
01/12/2018,0.006750
01/16/2018,-0.003524
01/17/2018,0.009415
01/18/2018,-0.001616
01/19/2018,0.004385
01/22/2018,0.008067
01/23/2018,0.002174
01/24/2018,-0.000560
01/25/2018,0.000603
01/26/2018,0.011841
01/29/2018,-0.006732
01/30/2018,-0.010899
01/31/2018,0.000489
02/01/2018,-0.000648
02/02/2018,-0.021209
02/05/2018,-0.040979
02/06/2018,0.017441
02/07/2018,-0.005002
02/08/2018,-0.037536
02/09/2018,0.014936
02/12/2018,0.013915
02/13/2018,0.002613
02/14/2018,0.013402
02/15/2018,0.012069
02/16/2018,0.000373
02/20/2018,-0.005841
02/21/2018,-0.005497
02/22/2018,0.000974
02/23/2018,0.016028
02/26/2018,0.011757
02/27/2018,-0.012707
02/28/2018,-0.011096
03/01/2018,-0.013324
03/02/2018,0.005072
03/05/2018,0.011032
03/06/2018,0.002639
03/07/2018,-0.000484
03/08/2018,0.004463
03/09/2018,0.017379
03/12/2018,-0.001274
03/13/2018,-0.006364
03/14/2018,-0.005724
03/15/2018,-0.000782
03/16/2018,0.001703
03/19/2018,-0.014204
03/20/2018,0.001482
03/21/2018,-0.001844
03/22/2018,-0.025163
03/23/2018,-0.020967
03/26/2018,0.027157
03/27/2018,-0.017276
03/28/2018,-0.002917
03/29/2018,0.013770
04/02/2018,-0.022337
04/03/2018,0.012615
04/04/2018,0.011566
04/05/2018,0.006863
04/06/2018,-0.021920
04/09/2018,0.003337
04/10/2018,0.016727
04/11/2018,-0.005525
04/12/2018,0.008251
04/13/2018,-0.002887
04/16/2018,0.008109
04/17/2018,0.010662
04/18/2018,0.000831
04/19/2018,-0.005726
04/20/2018,-0.008537
04/23/2018,0.000056
04/24/2018,-0.013381
04/25/2018,0.001837
04/26/2018,0.010434
04/27/2018,0.001114
04/30/2018,-0.008188
05/01/2018,0.002549
05/02/2018,-0.007206
05/03/2018,-0.002254
05/04/2018,0.012811
05/07/2018,0.003458
05/08/2018,-0.000266
05/09/2018,0.009682
05/10/2018,0.009371
05/11/2018,0.001708
05/14/2018,0.000884
05/15/2018,-0.006842
05/16/2018,0.004061
05/17/2018,-0.000856
05/18/2018,-0.002632
05/21/2018,0.007387
05/22/2018,-0.003136
05/23/2018,0.003248
05/24/2018,-0.002023
05/25/2018,-0.002357
05/29/2018,-0.011564
05/30/2018,0.012696
05/31/2018,-0.006880
06/01/2018,0.010849
06/04/2018,0.004480
06/05/2018,0.000703
06/06/2018,0.008567
06/07/2018,-0.000714
06/08/2018,0.003126
06/11/2018,0.001069
06/12/2018,0.001743
06/13/2018,-0.004026
06/14/2018,0.002472
06/15/2018,-0.001017
06/18/2018,-0.002126
06/19/2018,-0.004023
06/20/2018,0.001712
06/21/2018,-0.006345
06/22/2018,0.001862
06/25/2018,-0.013725
06/26/2018,0.002205
06/27/2018,-0.008604
06/28/2018,0.006179
06/29/2018,0.000758
07/02/2018,0.003068
07/03/2018,-0.004947
07/05/2018,0.008621
07/06/2018,0.008481
07/09/2018,0.008823
07/10/2018,0.003473
07/11/2018,-0.007094
07/12/2018,0.008749
07/13/2018,0.001079
07/16/2018,-0.001028
07/17/2018,0.003974
07/18/2018,0.002160
07/19/2018,-0.003953
07/20/2018,-0.000948
07/23/2018,0.001838
07/24/2018,0.004781
07/25/2018,0.009102
07/26/2018,-0.003032
07/27/2018,-0.006562
07/30/2018,-0.005754
07/31/2018,0.004885
08/01/2018,-0.001040
08/02/2018,0.004926
08/03/2018,0.004644
08/06/2018,0.003538
08/07/2018,0.002824
08/08/2018,-0.000262
08/09/2018,-0.001442
08/10/2018,-0.007114
08/13/2018,-0.004006
08/14/2018,0.006389
08/15/2018,-0.007602
08/16/2018,0.007919
08/17/2018,0.003323
08/20/2018,0.002428
08/21/2018,0.002069
08/22/2018,-0.000398
08/23/2018,-0.001691
08/24/2018,0.006199
08/27/2018,0.007670
08/28/2018,0.000269
08/29/2018,0.005701
08/30/2018,-0.004430
08/31/2018,0.000134
09/04/2018,-0.001654
09/05/2018,-0.002803
09/06/2018,-0.003652
09/07/2018,-0.002213
09/10/2018,0.001898
09/11/2018,0.003740
09/12/2018,0.000357
09/13/2018,0.005282
09/14/2018,0.000275
09/17/2018,-0.005570
09/18/2018,0.005369
09/19/2018,0.001253
09/20/2018,0.007841
09/21/2018,-0.000369
09/24/2018,-0.003516
09/25/2018,-0.001305
09/26/2018,-0.003289
09/27/2018,0.002763
09/28/2018,-0.000007
10/01/2018,0.003641
10/02/2018,-0.000397
10/03/2018,0.000711
10/04/2018,-0.008170
10/05/2018,-0.005528
10/08/2018,-0.000395
10/09/2018,-0.001418
10/10/2018,-0.032864
10/11/2018,-0.020573
10/12/2018,0.014206
10/15/2018,-0.005905
10/16/2018,0.021496
10/17/2018,-0.000253
10/18/2018,-0.014392
10/19/2018,-0.000361
10/22/2018,-0.004299
10/23/2018,-0.005512
10/24/2018,-0.030864
10/25/2018,0.018625
10/26/2018,-0.017327
10/29/2018,-0.006560
10/30/2018,0.015667
10/31/2018,0.010851
11/01/2018,0.010558
11/02/2018,-0.006317
11/05/2018,0.005600
11/06/2018,0.006259
11/07/2018,0.021209
11/08/2018,-0.002509
11/09/2018,-0.009199
11/12/2018,-0.019701
11/13/2018,-0.001482
11/14/2018,-0.007567
11/15/2018,0.010594
11/16/2018,0.002223
11/19/2018,-0.016643
11/20/2018,-0.018151
11/21/2018,0.003043
11/23/2018,-0.006555
11/26/2018,0.015532
11/27/2018,0.003262
11/28/2018,0.022974
11/29/2018,-0.002198
11/30/2018,0.008186
12/03/2018,0.010941
12/04/2018,-0.032365
12/06/2018,-0.001522
12/07/2018,-0.023320
12/10/2018,0.001762
12/11/2018,-0.000356
12/12/2018,0.005419
12/13/2018,-0.000200
12/14/2018,-0.019087
12/17/2018,-0.020773
12/18/2018,0.000086
12/19/2018,-0.015396
12/20/2018,-0.015772
12/21/2018,-0.020588
12/24/2018,-0.027112
12/26/2018,0.049594
12/27/2018,0.008563
12/28/2018,-0.001242
12/31/2018,0.008492
01/02/2019,0.001269
01/03/2019,-0.024757
01/04/2019,0.034336
01/07/2019,0.007010
01/08/2019,0.009695
01/09/2019,0.004098
01/10/2019,0.004518
01/11/2019,-0.000146
01/14/2019,-0.005258
01/15/2019,0.010722
01/16/2019,0.002222
01/17/2019,0.007591
01/18/2019,0.013183
01/22/2019,-0.014157
01/23/2019,0.002203
01/24/2019,0.001376
01/25/2019,0.008489
01/28/2019,-0.007847
01/29/2019,-0.001456
01/30/2019,0.015549
01/31/2019,0.008597
