temp,year,week,hour
5,2013,1,3
5,2013,1,4
5,2013,1,5
5,2013,1,6
5,2013,1,7
5,2013,1,8
5,2013,1,9
5,2013,1,10
5,2013,1,11
4,2013,1,12
4,2013,1,13
5,2013,1,14
5,2013,1,15
6,2013,1,16
7,2013,1,17
8,2013,1,18
8,2013,1,19
9,2013,1,20
8,2013,1,21
7,2013,1,22
6,2013,1,23
5,2013,1,0
4,2013,1,1
3,2013,1,2
3,2013,1,3
3,2013,1,4
3,2013,1,5
2,2013,1,6
2,2013,1,7
2,2013,1,8
2,2013,1,9
1,2013,1,10
0,2013,1,11
0,2013,1,12
-1,2013,1,13
0,2013,1,14
4,2013,1,15
7,2013,1,16
9,2013,1,17
11,2013,1,18
12,2013,1,19
11,2013,1,20
11,2013,1,21
11,2013,1,22
9,2013,1,23
7,2013,1,0
5,2013,1,1
5,2013,1,2
4,2013,1,3
4,2013,1,4
4,2013,1,5
4,2013,1,6
3,2013,1,7
3,2013,1,8
3,2013,1,9
4,2013,1,10
